plid,imgSrc,hasImage,detailUrl,statusType,statusText,price,address,minBeds,minBaths,minArea,lotId,latLong,variableData,badgeInfo,buildingName,buildingId,isBuilding,canSaveBuilding,has3DModel,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,timeOnZillow,unitCount,rentalMarketingSubType,marketingTreatments,zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,priceLabel,beds,baths,area,hdpData,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,hasVideo,visited,availabilityDate
,https://photos.zillowstatic.com/fp/e66801040c4acda95cea265d6ce22325-p_e.jpg,True,/b/1712-dexter-ave-n-seattle-a-seattle-wa-5jF23W/,FOR_RENT,Apartment for rent,"$2,700+/mo","1712 Dexter Ave N APT A, Seattle, WA 98109",,,,,"{'latitude': 47.63439, 'longitude': -122.34198}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,3815091000,,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'feedConnectFlatFeeFeedConnect']",2126227874,ForRent,For Rent,$2.7K,2.0,1.0,1400.0,"{'homeInfo': {'zpid': 2126227874, 'streetAddress': '1712 Dexter Ave N APT A', 'zipcode': '98109', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.63439, 'longitude': -122.34198, 'price': 2700.0, 'datePriceChanged': 1736928000000, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 1400.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 3030, 'listing_sub_type': {}, 'priceReduction': '$400 (Jan 15)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2700.0, 'priceChange': -400, 'timeOnZillow': 3815091000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt A', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,2025-01-18 00:00:00
,https://photos.zillowstatic.com/fp/aea80f7bd108001e574640f2c6510525-p_e.jpg,True,/homedetails/766-Belmont-Ave-E-11-Seattle-WA-98102/442329707_zpid/,FOR_RENT,Apartment for rent,"$1,700/mo","766 Belmont Ave E #11, Seattle, WA 98102",,,,,"{'latitude': 47.626717, 'longitude': -122.325134}","{'type': 'TIME_ON_INFO', 'text': '18 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,1630655000,,unknown,"['paid', 'zillowRentalManager']",442329707,ForRent,For Rent,$1.7K,1.0,1.0,775.0,"{'homeInfo': {'zpid': 442329707, 'streetAddress': '766 Belmont Ave E #11', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.626717, 'longitude': -122.325134, 'price': 1700.0, 'datePriceChanged': 1736841600000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 775.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'priceReduction': '$100 (Jan 14)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1700.0, 'priceChange': -100, 'timeOnZillow': 1630655000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 11', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,2025-01-06 00:00:00
neypg90jqjn8,https://photos.zillowstatic.com/fp/85d408f56f3beb80bcd17973f2d06571-p_e.jpg,True,/apartments/seattle-wa/glengarry/5jDzp6/,FOR_RENT,Glengarry,"$2,300+/mo","309 Belmont Ave E, Seattle, WA",2.0,1.0,874.0,1050487435.0,"{'latitude': 47.621166, 'longitude': -122.32439}",{'type': 'TIME_ON_INFO'},"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",Glengarry,47.621166--122.32439,True,True,False,False,False,True,False,,False,5059327000,2.0,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'feedConnectSingleFamilyDailyListings']",,,,,,,,,,,,,,,,
,https://photos.zillowstatic.com/fp/a65e04d7403d7cf0ccaa99f288db7669-p_e.jpg,True,/homedetails/1717-5th-Ave-N-APT-104-Seattle-WA-98109/68480903_zpid/,FOR_RENT,Apartment for rent,"$2,650/mo","1717 5th Ave N APT 104, Seattle, WA 98109",,,,,"{'latitude': 47.63421, 'longitude': -122.347534}","{'type': 'TIME_ON_INFO', 'text': '14 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,1255980000,,unknown,"['trustedListing', 'paid', 'singleFamilyPaid', 'feedConnectSingleFamilyDailyListings']",68480903,ForRent,For Rent,$2.7K,2.0,1.0,905.0,"{'homeInfo': {'zpid': 68480903, 'streetAddress': '1717 5th Ave N APT 104', 'zipcode': '98109', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.63421, 'longitude': -122.347534, 'price': 2650.0, 'datePriceChanged': 1737532800000, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 905.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 530200, 'rentZestimate': 2630, 'listing_sub_type': {}, 'priceReduction': '$145 (Jan 22)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2650.0, 'priceChange': -145, 'timeOnZillow': 1255980000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 507000.0, 'unit': 'Apt 104', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,2025-01-18 00:00:00
,https://photos.zillowstatic.com/fp/02dcba73d3cc1bb401655272afd84eff-p_e.jpg,True,/b/fountainside-seattle-wa-9VWknp/,FOR_RENT,Apartment for rent,"$2,295/mo","909 6th Ave N #301, Seattle, WA 98109",,,,,"{'latitude': 47.6274, 'longitude': -122.34525}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,4468360000,,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'feedConnectSingleFamilyDailyListings']",443144457,ForRent,For Rent,$2.3K,2.0,1.0,846.0,"{'homeInfo': {'zpid': 443144457, 'streetAddress': '909 6th Ave N #301', 'zipcode': '98109', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.6274, 'longitude': -122.34525, 'price': 2295.0, 'datePriceChanged': 1737187200000, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 846.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'priceReduction': '$55 (Jan 18)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2295.0, 'priceChange': -55, 'timeOnZillow': 4468360000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 301', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,2025-01-01 00:00:00
39pp1s19mzvau,https://photos.zillowstatic.com/fp/f383dc309c3bd2f952ddbda5fef3ba6f-p_e.jpg,True,/b/1816-eastlake-ave-e-seattle-wa-9VWKJ4/,FOR_RENT,For Rent,"$1,750+/mo","1816 Eastlake Ave E, Seattle, WA",1.0,1.0,550.0,2118659895.0,"{'latitude': 47.63541, 'longitude': -122.32518}",{'type': 'TIME_ON_INFO'},"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",,47.63541--122.32518,True,False,False,False,False,True,False,,False,155491000,2.0,unknown,"['paid', 'zillowRentalManager']",,,,,,,,,,,,,,,,
,https://photos.zillowstatic.com/fp/33f5f49d5a26d37c3cbd507b8b5d1171-p_e.jpg,True,/homedetails/314-E-Mercer-St-1A-Seattle-WA-98102/441700140_zpid/,FOR_RENT,Apartment for rent,"$1,600/mo","314 E Mercer St #1A, Seattle, WA 98102",,,,,"{'latitude': 47.624447, 'longitude': -122.327126}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,7043804000,,unknown,"['trustedListing', 'paid', 'singleFamilyPaid', 'feedConnectFlatFeeFeedConnect']",441700140,ForRent,For Rent,$1.6K,1.0,1.0,425.0,"{'homeInfo': {'zpid': 441700140, 'streetAddress': '314 E Mercer St #1A', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.624447, 'longitude': -122.327126, 'price': 1600.0, 'datePriceChanged': 1736928000000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 425.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'priceReduction': '$50 (Jan 15)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1600.0, 'priceChange': -50, 'timeOnZillow': 7043804000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 1A', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,
,https://photos.zillowstatic.com/fp/aff65c64c805b5bc07658e87caeb2e2c-p_e.jpg,True,/homedetails/601-Summit-Ave-E-APT-402-Seattle-WA-98102/2078416048_zpid/,FOR_RENT,Apartment for rent,"$2,995/mo","601 Summit Ave E APT 402, Seattle, WA 98102",,,,,"{'latitude': 47.624454, 'longitude': -122.32556}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,6908158000,,unknown,"['trustedListing', 'paid', 'singleFamilyPaid', 'feedConnectSingleFamilyDailyListings']",2078416048,ForRent,For Rent,$3.0K,2.0,2.0,1100.0,"{'homeInfo': {'zpid': 2078416048, 'streetAddress': '601 Summit Ave E APT 402', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.624454, 'longitude': -122.32556, 'price': 2995.0, 'datePriceChanged': 1734768000000, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1100.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2860, 'listing_sub_type': {}, 'priceReduction': '$105 (Dec 21)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2995.0, 'priceChange': -105, 'timeOnZillow': 6908158000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 402', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,
1b8n770akbvz0,https://photos.zillowstatic.com/fp/40d5811837a9cad2c0853ba92d535b94-p_e.jpg,True,/b/1744-dexter-ave-n-seattle-wa-5XkPsj/,FOR_RENT,01) 1744 Dexter,"$2,395+/mo","1744 Dexter Ave N, Seattle, WA",2.0,2.0,909.0,1001593649.0,"{'latitude': 47.635227, 'longitude': -122.3417}",{'type': 'TIME_ON_INFO'},"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",01) 1744 Dexter,47.635227--122.3417,True,True,False,False,False,True,False,,False,3784700000,2.0,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'feedConnectSingleFamilyDailyListings']",,,,,,,,,,,,,,,,
,https://photos.zillowstatic.com/fp/56289edcac88877a028855cac88d2aa2-p_e.jpg,True,/homedetails/769-Hayes-St-APT-310-Seattle-WA-98109/48849155_zpid/,FOR_RENT,Apartment for rent,"$2,495/mo","769 Hayes St APT 310, Seattle, WA 98109",,,,,"{'latitude': 47.63376, 'longitude': -122.341446}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,13279637000,,unknown,"['trustedListing', 'paid', 'singleFamilyPaid', 'feedConnectSingleFamilyDailyListings']",48849155,ForRent,For Rent,$2.5K,2.0,2.0,724.0,"{'homeInfo': {'zpid': 48849155, 'streetAddress': '769 Hayes St APT 310', 'zipcode': '98109', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.63376, 'longitude': -122.341446, 'price': 2495.0, 'datePriceChanged': 1736755200000, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 724.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 471600, 'rentZestimate': 2352, 'listing_sub_type': {}, 'priceReduction': '$100 (Jan 13)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2495.0, 'priceChange': -100, 'timeOnZillow': 13279637000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 477000.0, 'unit': 'Apt 310', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,2025-01-15 00:00:00
,https://photos.zillowstatic.com/fp/23368e801524b0e278be1b4bea1b24a0-p_e.jpg,True,/b/clift-house-apartments-seattle-wa-5XtjPN/,FOR_RENT,Apartment for rent,"$1,575/mo","301 E Thomas St APT B2, Seattle, WA 98102",,,,,"{'latitude': 47.620663, 'longitude': -122.32749}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,4020534000,,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'feedConnectSingleFamilyDailyListings']",2112833256,ForRent,For Rent,$1.6K,1.0,1.0,604.0,"{'homeInfo': {'zpid': 2112833256, 'streetAddress': '301 E Thomas St APT B2', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.620663, 'longitude': -122.32749, 'price': 1575.0, 'datePriceChanged': 1737014400000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 604.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1657, 'listing_sub_type': {}, 'priceReduction': '$25 (Jan 16)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1575.0, 'priceChange': -25, 'timeOnZillow': 4020534000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt B2', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,
r620b5m8ejsh,https://photos.zillowstatic.com/fp/51841a0a2d0277a2192b60400902a3fb-p_e.jpg,True,/b/522-hs-lewis-seattle-wa-9P5wtp/,FOR_RENT,522 Hs Lewis,"$1,995+/mo","522 Prospect St, Seattle, WA",1.0,1.0,710.0,2087321100.0,"{'latitude': 47.6291, 'longitude': -122.34644}",{'type': 'TIME_ON_INFO'},"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",522 Hs Lewis,47.6291--122.34644,True,True,False,False,False,True,False,,False,15497993000,2.0,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'feedConnectSingleFamilyDailyListings']",,,,,,,,,,,,,,,,
4zac1u7dp0r0w,https://photos.zillowstatic.com/fp/257df910766cb0fc17fc7924b9b55b63-p_e.jpg,True,/b/108-dexter-ave-n-seattle-wa-9VWjLZ/,FOR_RENT,For Rent,"$1,820+/mo","108 Dexter Ave N, Seattle, WA",1.0,1.0,649.0,2118708039.0,"{'latitude': 47.61901, 'longitude': -122.3424}","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}","{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",,47.61901--122.3424,True,False,False,False,False,False,False,,False,74396000,5.0,unknown,['zillowRentalManager'],,,,,,,,,,,,,,,,
,https://photos.zillowstatic.com/fp/20f4eb73557ef0c9eae5f3eec0a42b8e-p_e.jpg,True,/homedetails/1312-6th-Ave-N-APT-7-Seattle-WA-98109/48745164_zpid/,FOR_RENT,Apartment for rent,"$2,500/mo","1312 6th Ave N APT 7, Seattle, WA 98109",,,,,"{'latitude': 47.631092, 'longitude': -122.34463}","{'type': 'TIME_ON_INFO', 'text': '3 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,False,False,,False,276017000,,unknown,['zillowRentalManager'],48745164,ForRent,For Rent,$2.5K,1.0,1.0,500.0,"{'homeInfo': {'zpid': 48745164, 'streetAddress': '1312 6th Ave N APT 7', 'zipcode': '98109', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.631092, 'longitude': -122.34463, 'price': 2500.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 500.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 302800, 'rentZestimate': 1640, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2500.0, 'timeOnZillow': 276017000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 307000.0, 'unit': 'Apt 7', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,2025-02-08 00:00:00
2amtd49pkb0kn,https://photos.zillowstatic.com/fp/7869e1909ae9ec1d80f5a05da1203f3e-p_e.jpg,True,/b/411-summit-ave-e-seattle-wa-5hCcT5/,FOR_RENT,For Rent,"$7,875+/mo","411 Summit Ave E, Seattle, WA",3.0,3.0,1820.0,1044560982.0,"{'latitude': 47.622425, 'longitude': -122.325775}","{'type': 'TIME_ON_INFO', 'text': '36 days ago'}","{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",,47.622425--122.325775,True,False,False,False,False,False,False,,False,3191721000,2.0,unknown,['zillowRentalManager'],,,,,,,,,,,,,,,,
,https://photos.zillowstatic.com/fp/38475ab53114a2ae5c75d0f5ab8dd8c4-p_e.jpg,True,/homedetails/1124-Lakeview-Blvd-E-4-Seattle-WA-98102/2068228537_zpid/,FOR_RENT,Apartment for rent,"$2,150/mo","1124 Lakeview Blvd E #4, Seattle, WA 98102",,,,,"{'latitude': 47.629868, 'longitude': -122.324936}","{'type': 'TIME_ON_INFO', 'text': '10 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,False,False,,False,937408000,,unknown,['zillowRentalManager'],2068228537,ForRent,For Rent,$2.2K,1.0,1.0,565.0,"{'homeInfo': {'zpid': 2068228537, 'streetAddress': '1124 Lakeview Blvd E #4', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.629868, 'longitude': -122.324936, 'price': 2150.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 565.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2407, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2150.0, 'timeOnZillow': 937408000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 4', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,2025-02-12 00:00:00
,https://photos.zillowstatic.com/fp/e2cd337c02a0d326f0a9199a6cf56993-p_e.jpg,True,/homedetails/1226-Taylor-Ave-N-APT-4-Seattle-WA-98109/2079940761_zpid/,FOR_RENT,Apartment for rent,"$1,885/mo","1226 Taylor Ave N APT 4, Seattle, WA 98109",,,,,"{'latitude': 47.630573, 'longitude': -122.34587}","{'type': 'TIME_ON_INFO', 'text': '7 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,False,False,,False,668330000,,unknown,['zillowRentalManager'],2079940761,ForRent,For Rent,$1.9K,1.0,1.0,520.0,"{'homeInfo': {'zpid': 2079940761, 'streetAddress': '1226 Taylor Ave N APT 4', 'zipcode': '98109', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.630573, 'longitude': -122.34587, 'price': 1885.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 520.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1961, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1885.0, 'timeOnZillow': 668330000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 4', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,2025-03-01 00:00:00
,https://photos.zillowstatic.com/fp/39ff5c003c8bda732513ad1f1e8a7b4e-p_e.jpg,True,/homedetails/718-Summit-Ave-E-Seattle-WA-98102/247769178_zpid/,FOR_RENT,Townhouse for rent,"$7,400/mo","718 Summit Ave E, Seattle, WA 98102",,,,,"{'latitude': 47.625656, 'longitude': -122.32508}","{'type': 'TIME_ON_INFO', 'text': '34 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,False,False,,False,3018949000,,unknown,['zillowRentalManager'],247769178,ForRent,For Rent,$7.4K,3.0,3.0,1596.0,"{'homeInfo': {'zpid': 247769178, 'streetAddress': '718 Summit Ave E', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.625656, 'longitude': -122.32508, 'price': 7400.0, 'datePriceChanged': 1737705600000, 'bathrooms': 3.0, 'bedrooms': 3.0, 'livingArea': 1596.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 1067500, 'rentZestimate': 5232, 'listing_sub_type': {}, 'priceReduction': '$50 (Jan 24)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 7400.0, 'priceChange': -50, 'timeOnZillow': 3018949000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 901000.0, 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,
,https://photos.zillowstatic.com/fp/392d2581ee3dc93c5841cb028bda8866-p_e.jpg,True,/homedetails/732-Belmont-Pl-E-D-Seattle-WA-98102/443588889_zpid/,FOR_RENT,Townhouse for rent,"$7,850/mo","732 Belmont Pl E #D, Seattle, WA 98102",,,,,"{'latitude': 47.626373, 'longitude': -122.3241}","{'type': 'TIME_ON_INFO', 'text': '34 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,False,False,,False,3017524000,,unknown,['zillowRentalManager'],443588889,ForRent,For Rent,$7.9K,3.0,2.0,1331.0,"{'homeInfo': {'zpid': 443588889, 'streetAddress': '732 Belmont Pl E #D', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.626373, 'longitude': -122.3241, 'price': 7850.0, 'datePriceChanged': 1737705600000, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1331.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 766600, 'listing_sub_type': {}, 'priceReduction': '$50 (Jan 24)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 7850.0, 'priceChange': -50, 'timeOnZillow': 3017524000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# D', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,
,https://photos.zillowstatic.com/fp/306e1a599dd7077073da706b64444c0b-p_e.jpg,True,/homedetails/762-Hayes-St-APT-16-Seattle-WA-98109/2131498298_zpid/,FOR_RENT,Apartment for rent,"$2,400/mo","762 Hayes St APT 16, Seattle, WA 98109",,,,,"{'latitude': 47.63431, 'longitude': -122.341446}","{'type': 'TIME_ON_INFO', 'text': '2 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,False,False,,False,179462000,,unknown,['zillowRentalManager'],2131498298,ForRent,For Rent,$2.4K,1.0,1.0,657.0,"{'homeInfo': {'zpid': 2131498298, 'streetAddress': '762 Hayes St APT 16', 'zipcode': '98109', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.63431, 'longitude': -122.341446, 'price': 2400.0, 'datePriceChanged': 1737619200000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 657.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2260, 'listing_sub_type': {}, 'priceReduction': '$100 (Jan 23)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2400.0, 'priceChange': -100, 'timeOnZillow': 179462000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 16', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,2025-02-02 00:00:00
