Dist,providerListingId,detailUrl,address,addressStreet,addressCity,addressState,addressZipcode,latLong,buildingName,isBuilding,availabilityCount,isInstantTourEnabled,countryCurrency,price,unformattedPrice,isUndisclosedAddress,beds,baths,area,availabilityDate,latitude,longitude,crime_cnt_2b,safety_pr,nearest_supermarket,nearest_supermarket_distance_meters,supermarket_duration_seconds,supermarket_commute_fare,supermarket_location,nearest_park,nearest_park_distance_meters,nearest_park_seconds,park_commute_fare,park_location,office_trans_dist_car,office_trans_duration_car,office_trans_cost_car,office_trans_dist_transit,office_trans_duration_transit,office_trans_cost_transit,school_trans_dist_car,school_trans_duration_car,school_trans_cost_car,school_trans_dist_transit,school_trans_duration_transit,school_trans_cost_transit
SLU,4xu7m9m10k8pn,https://www.zillow.com/apartments/seattle-wa/thunderbird-apartments/5jDzp7/,"Thunderbird Apartments, 315 Belmont Ave E APT 103, Seattle, WA 98102",315 Belmont Ave E APT 103,Seattle,WA,98102,"{'latitude': 47.62131, 'longitude': -122.32442}",,,,,$,2245,2245.0,False,1.0,1.0,625.0,,47.62131,-122.32442,7,29.89399293286219,Eastlake Market,715,665,,,Tashkent Park,635.0,639.0,,"{'lat': 47.6238093, 'lng': -122.3233974}",1719,461,,1658,1035,,6457,612,,6093,1118,3.0
SLU,pq11yxty2jnq,/apartments/seattle-wa/juxt/62yDRv/,"810 Dexter Ave N, Seattle, WA",810 Dexter Ave  N  Apt 110,Seattle,WA,98109,"{'latitude': 47.626713, 'longitude': -122.34167}",JUXT,True,20.0,True,,3010,,,2.0,,,,47.626713,-122.34167,5,50.918727915194346,Pike Grocery,616,547,,,Terry Pettus Park,344.0,279.0,,"{'lat': 47.636752, 'lng': -122.32933}",765,235,,741,647,,6491,694,,10413,2273,
SLU,5017fd2395rh6,/apartments/seattle-wa/neptune-slu-apartments-seattle/5XjRLP/,"912 Dexter Ave N, Seattle, WA",912 Dexter Ave  N  # L213,Seattle,WA,98109,"{'latitude': 47.62766, 'longitude': -122.3417}",Neptune SLU Apartments Seattle,True,14.0,False,,3780,,,2.0,,,,47.62766,-122.3417,6,39.46996466431095,Safeway,1607,1034,,,Cal Anderson Park,554.0,507.0,,"{'lat': 47.61701849999999, 'lng': -122.319127}",1033,326,,759,676,,6669,756,,6653,1908,
SLU,2rd5dvj4bpgjv,/apartments/seattle-wa/fox-and-finch/9VWkbJ/,"525 Boren Ave N, Seattle, WA",525 Boren Ave  N  Apt 208,Seattle,WA,98109,"{'latitude': 47.62372, 'longitude': -122.336}",Fox and Finch,True,2.0,False,,2975,,,2.0,,,,47.62372,-122.336,2,86.57243816254417,Pike Grocery,1143,967,,,Cal Anderson Park,596.0,544.0,,"{'lat': 47.61701849999999, 'lng': -122.319127}",118,46,,117,98,,5381,562,,5981,1966,
SLU,1b8n770akbvz0,/b/1744-dexter-ave-n-seattle-wa-5XkPsj/,"1744 Dexter Ave N, Seattle, WA",1744 Dexter Ave  N  # 5,Seattle,WA,98109,"{'latitude': 47.635227, 'longitude': -122.3417}",01) 1744 Dexter,True,2.0,False,,2395,,,2.0,,,,47.635227,-122.3417,5,50.918727915194346,Pike Grocery,744,649,,,Cal Anderson Park,502.0,451.0,,"{'lat': 47.61701849999999, 'lng': -122.319127}",1882,419,,1965,788,,5421,692,,5739,1818,
SLU,39pp1s19mzvau,/b/1816-eastlake-ave-e-seattle-wa-9VWKJ4/,"1816 Eastlake Ave E, Seattle, WA",1816 Eastlake Ave  E  # 202,Seattle,WA,98102,"{'latitude': 47.63541, 'longitude': -122.32518}",,True,2.0,False,,1750,,,1.0,,,,47.63541,-122.32518,3,74.59363957597174,Pete's Supermarket and Wine Shop,192,157,,,First Hill Park,592.0,590.0,,"{'lat': 47.6119174, 'lng': -122.3255448}",1762,341,,2061,720,,3168,469,,3975,1396,
SLU,neypg90jqjn8,/apartments/seattle-wa/glengarry/5jDzp6/,"309 Belmont Ave E, Seattle, WA",309 Belmont Ave  E  # 202,Seattle,WA,98102,"{'latitude': 47.621166, 'longitude': -122.32439}",Glengarry,True,2.0,False,,2300,,,2.0,,,,47.621166,-122.32439,7,29.89399293286219,Safeway,1096,924,,,Lakeview Place,75.0,60.0,,"{'lat': 47.6293889, 'lng': -122.3256676}",1703,458,,1671,987,,6440,609,,6028,1048,3.0
SLU,42njmfpfhn94p,/b/1018-taylor-ave-n-seattle-wa-5cZPc3/,"1018 Taylor Ave N, Seattle, WA",1018 Taylor Ave N  Apt A,Seattle,WA,98109,"{'latitude': 47.62854, 'longitude': -122.34586}",,True,2.0,False,,4395,,,3.0,,,,47.62854,-122.34586,11,7.738515901060069,Safeway,575,522,,,First Hill Park,455.0,432.0,,"{'lat': 47.6119174, 'lng': -122.3255448}",1372,378,,1822,942,,6551,844,,6493,2352,
SLU,rtf5egw98r4f,/b/566-prospect-st-seattle-wa-5XknqP/,"566 Prospect St, Seattle, WA",566 Prospect St Apt 109,Seattle,WA,98109,"{'latitude': 47.629177, 'longitude': -122.345314}",,True,2.0,False,,1895,,,1.0,,,,47.629177,-122.345314,8,23.356890459363957,Pike Grocery,173,170,,,I-5 Colonnade,421.0,372.0,,"{'lat': 47.634874, 'lng': -122.3239399}",1713,349,,1732,861,,6640,845,,6345,2223,
SLU,4md7x9wg6apqj,/apartments/seattle-wa/8th-+-republican/62qTQX/,"430 8th Ave N, Seattle, WA",430 8th Ave  N  Apt 518,Seattle,WA,98109,"{'latitude': 47.622715, 'longitude': -122.34069}",8th + Republican,True,8.0,True,,1888,,,1.0,,,,47.622715,-122.34069,2,86.57243816254417,Pike Grocery,410,360,,,Cal Anderson Park,267.0,211.0,,"{'lat': 47.61701849999999, 'lng': -122.319127}",363,127,,340,289,,5837,686,,7341,2187,
SLU,2amtd49pkb0kn,/b/411-summit-ave-e-seattle-wa-5hCcT5/,"411 Summit Ave E, Seattle, WA",411 Summit Ave  E  Apt A,Seattle,WA,98102,"{'latitude': 47.622425, 'longitude': -122.325775}",,True,2.0,False,,7875,,,3.0,,,,47.622425,-122.325775,6,39.46996466431095,Safeway,739,619,,,Tashkent Park,449.0,456.0,,"{'lat': 47.6238093, 'lng': -122.3233974}",1749,457,,1774,1128,,4779,674,,6300,1310,3.0
SLU,224c4p45xmn1m,/apartments/seattle-wa/delmont-apartments-llc/5XsS6s/,"403 Roy St, Seattle, WA",403 Roy St   Apt 34,Seattle,WA,98109,"{'latitude': 47.62531, 'longitude': -122.348625}",Delmont Apartments LLC,True,2.0,False,,1600,,,1.0,,,,47.62531,-122.348625,5,50.918727915194346,Safeway,463,442,,,Volunteer Park,532.0,516.0,,"{'lat': 47.6310836, 'lng': -122.3163794}",1185,314,,1141,953,,6364,780,,7743,2464,
SLU,4csfgmpawef2c,/apartments/seattle-wa/union-bay/5XjTMM/,"526 Yale Ave N, Seattle, WA",526 Yale Ave  N  # 409,Seattle,WA,98109,"{'latitude': 47.62398, 'longitude': -122.33033}",Union Bay,True,4.0,False,,2211,,,1.0,,,,47.62398,-122.33033,5,50.918727915194346,Safeway,1510,925,,,Tashkent Park,409.0,464.0,,"{'lat': 47.6238093, 'lng': -122.3233974}",924,257,,560,454,,4611,673,,6197,2097,
SLU,5vq6wterdf62,/apartments/seattle-wa/stream-dexios/9VWjdQ/,"1600 Dexter Ave N, Seattle, WA",1600 Dexter Ave  N  # 408,Seattle,WA,98109,"{'latitude': 47.633205, 'longitude': -122.341934}",Stream Dexios,True,6.0,False,,1695,,,1.0,,,,47.633205,-122.341934,7,29.89399293286219,Whole Foods Market,190,171,,,Summit Place,558.0,468.0,,"{'lat': 47.62708, 'lng': -122.325707}",1449,327,,1450,570,,5684,709,,6033,1988,
SLU,qj48m3b916gk,/apartments/seattle-wa/stream-403/9VWLTn/,"403 Belmont Ave E, Seattle, WA",403 Belmont Ave  E  # 205,Seattle,WA,98102,"{'latitude': 47.622154, 'longitude': -122.32439}",Stream 403,True,2.0,False,,1795,,,1.0,,,,47.622154,-122.32439,14,2.826855123674904,Pike Grocery,889,772,,,Thomas Street Gardens P-Patch,515.0,471.0,,"{'lat': 47.6213061, 'lng': -122.319346}",2435,482,,1755,1116,,4845,670,,6119,1128,3.0
SLU,83pukmqz2w3h,/apartments/seattle-wa/orion/BLCpxW/,"910 John St, Seattle, WA",910 John St   # 514,Seattle,WA,98109,"{'latitude': 47.619965, 'longitude': -122.3394}",Orion,True,5.0,False,,1699,,,1.0,,,,47.619965,-122.3394,1,96.18374558303888,Safeway,1980,1060,,,Summit Place,338.0,270.0,,"{'lat': 47.62708, 'lng': -122.325707}",571,167,,486,396,,6046,722,,7216,1566,
SLU,4x2b5y2zreqn4,/apartments/seattle-wa/ascent-south-lake-union/BKDCJK/,"1145 Republican St, Seattle, WA",1145 Republican St   Apt 1708,Seattle,WA,98109,"{'latitude': 47.623024, 'longitude': -122.33482}",Ascent South Lake Union,True,3.0,False,,2984,,,1.0,,,,47.623024,-122.33482,6,39.46996466431095,Safeway,780,739,,,Lakeview Place,339.0,285.0,,"{'lat': 47.6293889, 'lng': -122.3256676}",139,48,,138,111,,5369,562,,5846,1831,
SLU,ckpdybr0tzvu,/apartments/seattle-wa/true-north/5XjKTP/,"801 Dexter Ave N, Seattle, WA",801 Dexter Ave  N  Apt 339,Seattle,WA,98109,"{'latitude': 47.62674, 'longitude': -122.34254}",True North,True,19.0,True,,1946,,,1.0,,,,47.62674,-122.34254,5,50.918727915194346,Pete's Supermarket and Wine Shop,297,244,,,Summit Place,47.0,55.0,,"{'lat': 47.62708, 'lng': -122.325707}",843,261,,1017,545,,6479,691,,10517,2196,
SLU,204vkagrvh7j9,/apartments/seattle-wa/mark-on-8th/65frLz/,"285 8th Ave N, Seattle, WA",285 8th Ave  N  # 1-713,Seattle,WA,98109,"{'latitude': 47.620712, 'longitude': -122.34145}",Mark on 8th,True,3.0,False,,2170,,,1.0,,,,47.620712,-122.34145,6,39.46996466431095,Whole Foods Market,451,416,,,Broadway Hill Park,113.0,88.0,,"{'lat': 47.6233342, 'lng': -122.318589}",637,168,,554,456,,6112,723,,7242,2086,
SLU,33ng43x4ykx72,/b/1243-5th-ave-n-seattle-wa-5jDyNx/,"1243 5th Ave N, Seattle, WA",1243 5th Ave  N  Apt 3,Seattle,WA,98109,"{'latitude': 47.631092, 'longitude': -122.3479}",,True,2.0,False,,1395,,,1.0,,,,47.631092,-122.3479,3,74.59363957597174,Eastlake Market,396,340,,,I-5 Colonnade,407.0,354.0,,"{'lat': 47.634874, 'lng': -122.3239399}",1735,444,,2426,1250,,6738,882,,6291,2239,
SLU,3q96yc8eb6un,/b/the-windsong-seattle-wa-9VWjr4/,"1900 8th Ave N, Seattle, WA",1900 8th Ave  N  Apt 10,Seattle,WA,98109,"{'latitude': 47.63587, 'longitude': -122.3412}",The Windsong,True,2.0,False,,1795,,,2.0,,,,47.63587,-122.3412,2,86.57243816254417,Eastlake Market,1728,1443,,,Thomas Street Gardens P-Patch,366.0,287.0,,"{'lat': 47.6213061, 'lng': -122.319346}",1753,351,,1878,767,,5451,814,,5589,2154,
SLU,5ay19f970kz0m,/b/harrison-apartments-seattle-wa-5Y3z2z/,"316 E Harrison St, Seattle, WA",316 E  Harrison St   Apt 301,Seattle,WA,98102,"{'latitude': 47.622147, 'longitude': -122.32695}",Harrison Apartments,True,2.0,False,,1995,,,1.0,,,,47.622147,-122.32695,10,12.402826855123678,Safeway,627,622,,,Thomas Street Gardens P-Patch,78.0,63.0,,"{'lat': 47.6213061, 'lng': -122.319346}",1678,447,,1637,1105,,6441,622,,6327,1348,3.0
SLU,4rwyng7q36jvw,/apartments/seattle-wa/hyatt-house/5jF2Jh/,"525 E Harrison St, Seattle, WA",525 E  Harrison St Apt 203,Seattle,WA,98102,"{'latitude': 47.621845, 'longitude': -122.32441}",Hyatt House,True,2.0,False,,1550,,,1.0,,,,47.621845,-122.32441,12,5.229681978798581,Safeway,1666,867,,,Broadway Hill Park,136.0,103.0,,"{'lat': 47.6233342, 'lng': -122.318589}",2436,483,,1754,1112,,4847,671,,6121,1129,3.0
SLU,1gn14xesskd5q,/apartments/seattle-wa/the-eden/5XjVqn/,"602 Galer St, Seattle, WA",602 Galer St # 600-419,Seattle,WA,98109,"{'latitude': 47.633057, 'longitude': -122.34482}",The Eden,True,10.0,False,,2144,,,2.0,,,,47.633057,-122.34482,5,50.918727915194346,Safeway,607,589,,,I-5 Colonnade,425.0,464.0,,"{'lat': 47.634874, 'lng': -122.3239399}",1930,457,,2157,963,,6531,869,,6023,1952,
SLU,5dewk6vpfzeey,/apartments/seattle-wa/june-apartments-on-south-lake-union!/9VzP4q/,"1622 Aurora Ave N, Seattle, WA",1622 Aurora Ave N  # 508,Seattle,WA,98109,"{'latitude': 47.634106, 'longitude': -122.34312}",June Apartments on South Lake Union!,True,2.0,False,,1599,,,1.0,,,,47.634106,-122.34312,7,29.89399293286219,Pete's Supermarket and Wine Shop,248,203,,,Terry Pettus Park,217.0,167.0,,"{'lat': 47.636752, 'lng': -122.32933}",1711,468,,1713,808,,5498,639,,5977,1861,
SLU,69rt0fjqs7gx,/apartments/seattle-wa/708-uptown/5XjPcm/,"708 6th Ave N, Seattle, WA",708 6th Ave  N  Unit 510,Seattle,WA,98109,"{'latitude': 47.62575, 'longitude': -122.34456}",708 Uptown,True,10.0,False,,1953,,,1.0,,,,47.62575,-122.34456,1,96.18374558303888,Pike Grocery,557,466,,,Thomas Street Gardens P-Patch,156.0,118.0,,"{'lat': 47.6213061, 'lng': -122.319346}",1190,333,,1152,971,,6369,799,,7838,2580,
SLU,2y8fa9vzc9kcw,/b/belmont-lofts-llc.-seattle-wa-5frVv5/,"1011 Belmont Ave E, Seattle, WA",1011 Belmont Ave  E  Apt 3,Seattle,WA,98102,"{'latitude': 47.627426, 'longitude': -122.326546}",Belmont Lofts LLC.,True,2.0,False,,1595,,,1.0,,,,47.627426,-122.326546,8,23.356890459363957,Pete's Supermarket and Wine Shop,401,327,,,Thomas Street Gardens P-Patch,292.0,251.0,,"{'lat': 47.6213061, 'lng': -122.319346}",1725,359,,3284,1747,,4135,547,,6745,1715,3.0
SLU,5beewm2xam73e,/b/elliott-view-apartments-seattle-wa-5jDyMf/,"909 4th Ave N, Seattle, WA",909 4th Ave N  Apt F,Seattle,WA,98109,"{'latitude': 47.627537, 'longitude': -122.34924}",Elliott View Apartments,True,2.0,False,,1695,,,1.0,,,,47.627537,-122.34924,1,96.18374558303888,Safeway,1800,986,,,Thomas Street Gardens P-Patch,237.0,188.0,,"{'lat': 47.6213061, 'lng': -122.319346}",1452,406,,1413,1176,,6631,871,,10663,2414,
SLU,2yeh99mbjcu2k,/apartments/seattle-wa/dexter-18/5jF23V/,"1713 Dexter Ave N, Seattle, WA",1713 Dexter Ave  N  Apt 302,Seattle,WA,98109,"{'latitude': 47.63445, 'longitude': -122.34267}",Dexter 18,True,2.0,False,,2195,,,1.0,,,,47.63445,-122.34267,8,23.356890459363957,Eastlake Market,1495,1226,,,First Hill Park,682.0,685.0,,"{'lat': 47.6119174, 'lng': -122.3255448}",1749,481,,1701,785,,5460,625,,6128,2016,
SLU,4g2ygms3jrz9m,/apartments/seattle-wa/5th-and-mercer/9VWkcD/,"605 5th Ave N, Seattle, WA",605 5th Ave  N  # 303,Seattle,WA,98109,"{'latitude': 47.6249, 'longitude': -122.348114}",5th and Mercer,True,4.0,False,,1750,,,1.0,,,,47.6249,-122.348114,2,86.57243816254417,Safeway,1901,1070,,,Broadway Hill Park,346.0,282.0,,"{'lat': 47.6233342, 'lng': -122.318589}",1082,335,,1055,912,,6261,801,,7660,2419,
SLU,4audw5jh7mz5m,/apartments/seattle-wa/oslo/9VWLQf/,"323 Bellevue Ave E, Seattle, WA",323 Bellevue Ave  E  # 511,Seattle,WA,98102,"{'latitude': 47.62149, 'longitude': -122.32678}",Oslo,True,5.0,False,,1999,,,1.0,,,,47.62149,-122.32678,12,5.229681978798581,Safeway,1617,1003,,,Statue of Lenin,373.0,310.0,,"{'lat': 47.65127440000001, 'lng': -122.3507443}",1597,412,,1597,1098,,6360,587,,6245,1283,3.0
SLU,44br94u0cbjgr,/apartments/seattle-wa/studios-and-1-bedroom-apartments-in-capitol-hill!/CgyyV4/,"433 Belmont Ave E, Seattle, WA",433 Belmont Ave  E  Apt 104,Seattle,WA,98102,"{'latitude': 47.622967, 'longitude': -122.324326}",Studios and 1 Bedroom Apartments in Capitol Hill!,True,2.0,False,,1625,,,1.0,,,,47.622967,-122.324326,8,23.356890459363957,Safeway,1697,1068,,,Franklin Place,267.0,351.0,,"{'lat': 47.6283697, 'lng': -122.3594659}",2285,444,,1889,1164,,4696,632,,6194,1169,3.0
SLU,4p4aeegp18ush,/apartments/seattle-wa/la-veda-llc/5jF2TW/,"308 Melrose Ave E, Seattle, WA",308 Melrose Ave  E  Apt C,Seattle,WA,98102,"{'latitude': 47.621193, 'longitude': -122.32755}",La Veda LLC,True,2.0,False,,1795,,,1.0,,,,47.621193,-122.32755,11,7.738515901060069,Pike Grocery,1144,971,,,Blaine Place,251.0,248.0,,"{'lat': 47.62682849999999, 'lng': -122.3641471}",1528,407,,1476,981,,6331,571,,6260,1318,3.0
SLU,3zpa3d7za4xb6,/apartments/seattle-wa/leeward-apartments/9wc95w/,"1305 Dexter Ave N, Seattle, WA",1305 Dexter Ave  N  Unit B713,Seattle,WA,98109,"{'latitude': 47.630806, 'longitude': -122.3425}",Leeward Apartments,True,21.0,False,,3548,,,2.0,,,,47.630806,-122.3425,7,29.89399293286219,Whole Foods Market,487,430,,,Myrtle Edwards Park,831.0,658.0,,"{'lat': 47.619438, 'lng': -122.361817}",1296,327,,1187,617,,5907,711,,6057,1986,
SLU,12y70p0gz2t33,/apartments/seattle-wa/westlake-steps/B9yMXS/,"1209 Westlake Ave N, Seattle, WA",1209 Westlake Ave  N  # 2189798,Seattle,WA,98109,"{'latitude': 47.63064, 'longitude': -122.341515}",Westlake Steps,True,14.0,True,,2864,,,2.0,,,,47.63064,-122.341515,6,39.46996466431095,Pike Grocery,1373,1175,,,UpGarden P-Patch Community Garden,299.0,240.0,,"{'lat': 47.625025, 'lng': -122.3500583}",1216,304,,1190,582,,5972,743,,6129,2036,
SLU,wpw23j19rtcx,/apartments/seattle-wa/stellar/Cghn8g/,"1405 Dexter Ave N, Seattle, WA",1405 Dexter Ave  N  # 311,Seattle,WA,98109,"{'latitude': 47.631638, 'longitude': -122.3427}",Stellar,True,7.0,True,,1995,,,1.0,,,,47.631638,-122.3427,3,74.59363957597174,Pike Grocery,1334,1154,,,Olympic Sculpture Park,742.0,603.0,,"{'lat': 47.6166028, 'lng': -122.3553167}",1393,363,,1528,640,,5867,739,,5965,1904,
SLU,1whrhpanqcns7,/apartments/seattle-wa/lake-union-terrace/5XjTSx/,"210 E Blaine St, Seattle, WA",210 E  Blaine St Apt 304,Seattle,WA,98102,"{'latitude': 47.635025, 'longitude': -122.32449}",Lake Union Terrace,True,3.0,False,,1750,,,1.0,,,,47.635025,-122.32449,3,74.59363957597174,Pike Grocery,467,405,,,Franklin Place,622.0,667.0,,"{'lat': 47.6283697, 'lng': -122.3594659}",1772,380,,2176,818,,3283,522,,4090,1494,
SLU,5gv63kkyqs9dz,/apartments/seattle-wa/tellus-on-dexter/9VWkXM/,"403 Dexter Ave N, Seattle, WA",403 Dexter Ave N  # 207,Seattle,WA,98109,"{'latitude': 47.622475, 'longitude': -122.34279}",Tellus on Dexter,True,5.0,False,,2000,,,1.0,,,,47.622475,-122.34279,1,96.18374558303888,Whole Foods Market,520,464,,,Bayview-Kinnear Park,614.0,728.0,,"{'lat': 47.628825, 'lng': -122.360358}",583,186,,560,467,,6908,733,,7117,1975,
SLU,nsca46gexfpf,https://www.zillow.com/homedetails/1703-Taylor-Ave-N-1703-Seattle-WA-98109/2069138360_zpid/,"1703 Taylor Ave N #1703, Seattle, WA 98109",1703 Taylor Ave N #1703,Seattle,WA,98109,"{'latitude': 47.63405, 'longitude': -122.34637}",,,,,$,2400,2400.0,False,2.0,2.0,800.0,,47.63405,-122.34637,3,74.59363957597174,Safeway,553,520,,,Highland Place,123.0,127.0,,"{'lat': 47.6296747, 'lng': -122.3554819}",1988,413,,2390,1145,,6158,787,,6255,2134,
SLU,3q6pnarm6v8vd,https://www.zillow.com/apartments/seattle-wa/joey-ray/5b6qdd/,"Joey Ray, 331 Bellevue Ave E, Seattle, WA 98102",331 Bellevue Ave E #1B-1BA-750SQFT,Seattle,WA,98102,"{'latitude': 47.621735, 'longitude': -122.32695}",,,,,$,1895,1895.0,False,1.0,1.0,750.0,,47.621735,-122.32695,10,12.402826855123678,Whole Foods Market,772,657,,,Franklin Place,575.0,625.0,,"{'lat': 47.6283697, 'lng': -122.3594659}",1589,421,,1589,1067,,6392,585,,6272,1304,3.0
SLU,amyvcfqbxj9n,https://www.zillow.com/apartments/seattle-wa/mark-spencer/5jDznf/,"Mark Spencer, 727 Bellevue Ave E #306, Seattle, WA 98102",727 Bellevue Ave E #306,Seattle,WA,98102,"{'latitude': 47.626102, 'longitude': -122.32715}",,,,,$,2050,2050.0,False,1.0,1.0,700.0,,47.626102,-122.32715,4,62.3321554770318,Safeway,809,367,,,Myrtle Edwards Park,755.0,626.0,,"{'lat': 47.619438, 'lng': -122.361817}",1921,397,,2115,1347,,4332,585,,6729,1686,3.0
SLU,26m2apnwmd7b8,https://www.zillow.com/homedetails/401-9th-Ave-N-APT-611-Seattle-WA-98109/2077611942_zpid/,"401 9th Ave N APT 611, Seattle, WA 98109",401 9th Ave N APT 611,Seattle,WA,98109,"{'latitude': 47.622177, 'longitude': -122.340355}",,,,,$,5950,5950.0,False,1.0,2.0,1354.0,2025-03-01 00:00:00,47.622177,-122.340355,2,86.57243816254417,Pete's Supermarket and Wine Shop,362,293,,,A. B. Ernst Park,93.0,87.0,,"{'lat': 47.6501804, 'lng': -122.3487639}",423,136,,365,307,,5897,695,,7281,2138,
SLU,2n73hf2n45u5,https://www.zillow.com/homedetails/1550-Eastlake-Ave-E-APT-106-Seattle-WA-98102/63900391_zpid/,"1550 Eastlake Ave E APT 106, Seattle, WA 98102",1550 Eastlake Ave E APT 106,Seattle,WA,98102,"{'latitude': 47.633675, 'longitude': -122.32534}",,,,,$,2600,2600.0,False,1.0,1.0,700.0,2025-01-01 00:00:00,47.633675,-122.32534,3,74.59363957597174,Whole Foods Market,765,662,,,Highland Place,208.0,194.0,,"{'lat': 47.6296747, 'lng': -122.3554819}",1618,334,,2249,890,,3360,525,,4163,1566,
SLU,7td66vkxw69,https://www.zillow.com/homedetails/420-E-Harrison-St-2-Seattle-WA-98102/2058069561_zpid/,"420 E Harrison St #2, Seattle, WA 98102",420 E Harrison St #2,Seattle,WA,98102,"{'latitude': 47.622215, 'longitude': -122.32565}",,,,,$,1395,1395.0,False,1.0,1.0,500.0,,47.622215,-122.32565,12,5.229681978798581,Pike Grocery,920,819,,,Highland Drive Parkway,554.0,668.0,,"{'lat': 47.6297436, 'lng': -122.3533266}",1724,445,,1776,1106,,4754,654,,6212,1224,3.0
SLU,x0gf1tgjkj4y,https://www.zillow.com/homedetails/516-Valley-St-Seattle-WA-98109/48963718_zpid/,"516 Valley St, Seattle, WA 98109",516 Valley St,Seattle,WA,98109,"{'latitude': 47.626457, 'longitude': -122.34678}",,,,,$,4150,4150.0,False,2.0,3.0,1215.0,2025-02-01 00:00:00,47.626457,-122.34678,2,86.57243816254417,Pete's Supermarket and Wine Shop,95,85,,,West Queen Anne Playfield,397.0,323.0,,"{'lat': 47.6352375, 'lng': -122.3591505}",1165,330,,1127,946,,6345,796,,10466,2274,
SLU,20v7qnapp7t27,https://www.zillow.com/apartments/seattle-wa/aqua-terrazza-apartments/5XjDbB/,"Aqua Terrazza Apartments, 1020 5th Ave N APT 10, Seattle, WA 98109",1020 5th Ave N APT 10,Seattle,WA,98109,"{'latitude': 47.62867, 'longitude': -122.34723}",,,,,$,1595,1595.0,False,1.0,1.0,650.0,2025-01-10 00:00:00,47.62867,-122.34723,8,23.356890459363957,Pike Grocery,706,585,,,Bedrock Industries,712.0,551.0,,"{'lat': 47.6562237, 'lng': -122.3751499}",1465,378,,1870,1161,,6645,844,,10908,2395,
SLU,255hru4gwrera,https://www.zillow.com/homedetails/1108B-Taylor-Ave-N-Seattle-WA-98109/84757389_zpid/,"1108B Taylor Ave N, Seattle, WA 98109",1108B Taylor Ave N,Seattle,WA,98109,"{'latitude': 47.62921, 'longitude': -122.34571}",,,,,$,4795,4795.0,False,5.0,3.0,2283.0,2025-01-21 00:00:00,47.62921,-122.34571,9,17.73851590106007,Eastlake Market,251,207,,,West Ewing Mini Park,598.0,519.0,,"{'lat': 47.65206769999999, 'lng': -122.360672}",1431,374,,1762,882,,6610,840,,6436,2302,
SLU,hweq5k1ydqb2,https://www.zillow.com/homedetails/1522-Taylor-Ave-N-B-Seattle-WA-98109/2069745542_zpid/,"1522 Taylor Ave N #B, Seattle, WA 98109",1522 Taylor Ave N #B,Seattle,WA,98109,"{'latitude': 47.633, 'longitude': -122.34559}",,,,,$,3000,3000.0,False,2.0,1.0,975.0,,47.633,-122.34559,6,39.46996466431095,Safeway,693,668,,,Statue of Lenin,128.0,100.0,,"{'lat': 47.65127440000001, 'lng': -122.3507443}",1881,434,,2217,1040,,6296,826,,6083,2029,
SLU,43qwc68e9j5u6,https://www.zillow.com/homedetails/224-Bellevue-Ave-E-5-Seattle-WA-98102/2079670049_zpid/,"224 Bellevue Ave E #5, Seattle, WA 98102",224 Bellevue Ave E #5,Seattle,WA,98102,"{'latitude': 47.62035, 'longitude': -122.32629}",,,,,$,1425,1425.0,False,1.0,1.0,475.0,2025-01-16 00:00:00,47.62035,-122.32629,14,2.826855123674904,Pike Grocery,503,479,,,Blaine Place,637.0,663.0,,"{'lat': 47.62682849999999, 'lng': -122.3641471}",1461,396,,1495,911,,6224,570,,6143,1196,3.0
SLU,1ae89gns5cbn7,https://www.zillow.com/homedetails/1601-Taylor-Ave-N-APT-202-Seattle-WA-98109/63339096_zpid/,"1601 Taylor Ave N APT 202, Seattle, WA 98109",1601 Taylor Ave N APT 202,Seattle,WA,98109,"{'latitude': 47.63338, 'longitude': -122.34639}",,,,,$,1800,1800.0,False,1.0,1.0,637.0,2025-01-20 00:00:00,47.63338,-122.34639,5,50.918727915194346,Pike Grocery,748,651,,,Highland Drive Parkway,690.0,764.0,,"{'lat': 47.6297436, 'lng': -122.3533266}",1942,436,,2345,1116,,6282,833,,6210,2105,
SLU,30zyk1v9yvh4a,https://www.zillow.com/homedetails/913-Belmont-Ave-E-UNIT-B-Seattle-WA-98102/2083015588_zpid/,"913 Belmont Ave E UNIT B, Seattle, WA 98102",913 Belmont Ave E UNIT B,Seattle,WA,98102,"{'latitude': 47.62674, 'longitude': -122.32585}",,,,,$,2450,2450.0,False,2.0,1.0,860.0,,47.62674,-122.32585,8,23.356890459363957,Pike Grocery,806,696,,,Franklin Place,455.0,494.0,,"{'lat': 47.6283697, 'lng': -122.3594659}",1817,370,,2246,1473,,4228,558,,6652,1598,3.0
