plid,imgSrc,hasImage,detailUrl,statusType,statusText,price,address,minBeds,minBaths,minArea,lotId,latLong,variableData,buildingName,buildingId,isBuilding,canSaveBuilding,has3DModel,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,timeOnZillow,unitCount,rentalMarketingSubType,marketingTreatments,zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,priceLabel,beds,baths,area,hdpData,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,hasVideo,availabilityDate,visited,badgeInfo
,https://photos.zillowstatic.com/fp/85165420cc0a4c85fd752a8f6b7f0268-p_e.jpg,True,/homedetails/1601-N-45th-St-210-Seattle-WA-98103/2083740162_zpid/,FOR_RENT,Apartment for rent,"$1,850/mo","1601 N 45th St #210, Seattle, WA 98103",,,,,"{'latitude': 47.661526, 'longitude': -122.33916}","{'type': 'TIME_ON_INFO', 'text': '12 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,1043845000,,unknown,['zillowRentalManager'],2083740162,ForRent,For Rent,$1.9K,1.0,1.0,560.0,"{'homeInfo': {'zpid': 2083740162, 'streetAddress': '1601 N 45th St #210', 'zipcode': '98103', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.661526, 'longitude': -122.33916, 'price': 1850.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 560.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2654, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1850.0, 'timeOnZillow': 1043845000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 210', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,,False,
,https://photos.zillowstatic.com/fp/467236a745db1e910e3cc01e477ad0dd-p_e.jpg,True,/homedetails/922-N-49th-St-B-Seattle-WA-98103/2061145566_zpid/,FOR_RENT,Townhouse for rent,"$4,400/mo","922 N 49th St #B, Seattle, WA 98103",,,,,"{'latitude': 47.664467, 'longitude': -122.34628}","{'type': 'TIME_ON_INFO', 'text': '9 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,778516000,,unknown,['zillowRentalManager'],2061145566,ForRent,For Rent,$4.4K,2.0,2.0,1134.0,"{'homeInfo': {'zpid': 2061145566, 'streetAddress': '922 N 49th St #B', 'zipcode': '98103', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.664467, 'longitude': -122.34628, 'price': 4400.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1134.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 733300, 'rentZestimate': 3108, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 4400.0, 'timeOnZillow': 778516000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# B', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-02-01 00:00:00,False,
,https://photos.zillowstatic.com/fp/0dcef90c06e260a2af3400c6f36324b0-p_e.jpg,True,/homedetails/3639-1st-Ave-NW-Seattle-WA-98107/337597203_zpid/,FOR_RENT,Townhouse for rent,"$3,900/mo","3639 1st Ave NW, Seattle, WA 98107",,,,,"{'latitude': 47.653828, 'longitude': -122.357956}","{'type': 'TIME_ON_INFO', 'text': '21 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,1864021000,,unknown,['zillowRentalManager'],337597203,ForRent,For Rent,$3.9K,2.0,2.0,1262.0,"{'homeInfo': {'zpid': 337597203, 'streetAddress': '3639 1st Ave NW', 'zipcode': '98107', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.653828, 'longitude': -122.357956, 'price': 3900.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1262.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 809100, 'rentZestimate': 3406, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3900.0, 'timeOnZillow': 1864021000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 951000.0, 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-03-13 00:00:00,False,
,https://photos.zillowstatic.com/fp/cac373f23e9dcc7c9557343433c37b29-p_e.jpg,True,/homedetails/610-NW-47th-St-2-Seattle-WA-98107/443855819_zpid/,FOR_RENT,Apartment for rent,"$1,600/mo","610 NW 47th St #2, Seattle, WA 98107",,,,,"{'latitude': 47.663136, 'longitude': -122.3646}","{'type': 'TIME_ON_INFO', 'text': '16 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,1440450000,,unknown,['zillowRentalManager'],443855819,ForRent,For Rent,$1.6K,1.0,1.0,450.0,"{'homeInfo': {'zpid': 443855819, 'streetAddress': '610 NW 47th St #2', 'zipcode': '98107', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.663136, 'longitude': -122.3646, 'price': 1600.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 450.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1600.0, 'timeOnZillow': 1440450000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 2', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-01-18 00:00:00,False,
,https://photos.zillowstatic.com/fp/507c3f857d95045eb7df8f64fec7d157-p_e.jpg,True,/homedetails/1302-N-49th-St-Seattle-WA-98103/49011609_zpid/,FOR_RENT,Apartment for rent,"$1,795/mo","1302 N 49th St, Seattle, WA 98103",,,,,"{'latitude': 47.66452, 'longitude': -122.34185}","{'type': 'TIME_ON_INFO', 'text': '23 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,2006152000,,unknown,['zillowRentalManager'],49011609,ForRent,For Rent,$1.8K,1.0,1.0,600.0,"{'homeInfo': {'zpid': 49011609, 'streetAddress': '1302 N 49th St', 'zipcode': '98103', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.66452, 'longitude': -122.34185, 'price': 1795.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 600.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 1199200, 'rentZestimate': 1848, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1795.0, 'timeOnZillow': 2006152000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 993000.0, 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-01-10 00:00:00,False,
,https://photos.zillowstatic.com/fp/b1a4c14dd9f1c18aa53427c2d0d9e3de-p_e.jpg,True,/homedetails/5622-9th-Ave-NW-Seattle-WA-98107/338675292_zpid/,FOR_RENT,Townhouse for rent,"$3,450/mo","5622 9th Ave NW, Seattle, WA 98107",,,,,"{'latitude': 47.670048, 'longitude': -122.36839}","{'type': 'TIME_ON_INFO', 'text': '62 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,5436040000,,unknown,['zillowRentalManager'],338675292,ForRent,For Rent,$3.5K,2.0,2.0,1025.0,"{'homeInfo': {'zpid': 338675292, 'streetAddress': '5622 9th Ave NW', 'zipcode': '98107', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.670048, 'longitude': -122.36839, 'price': 3450.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1025.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 687200, 'rentZestimate': 3334, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3450.0, 'timeOnZillow': 5436040000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 709000.0, 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,,False,
,https://photos.zillowstatic.com/fp/4dbcc364c9ae884328f9bc6638e66768-p_e.jpg,True,/homedetails/4331-5th-Ave-NE-Seattle-WA-98105/48847710_zpid/,FOR_RENT,House for rent,"$6,500/mo","4331 5th Ave NE, Seattle, WA 98105",,,,,"{'latitude': 47.65991, 'longitude': -122.323296}","{'type': 'TIME_ON_INFO', 'text': '62 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,5417577000,,unknown,['zillowRentalManager'],48847710,ForRent,For Rent,$6.5K,4.0,3.0,2195.0,"{'homeInfo': {'zpid': 48847710, 'streetAddress': '4331 5th Ave NE', 'zipcode': '98105', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.65991, 'longitude': -122.323296, 'price': 6500.0, 'bathrooms': 3.0, 'bedrooms': 4.0, 'livingArea': 2195.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 1081900, 'rentZestimate': 5339, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 6500.0, 'timeOnZillow': 5417577000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 868000.0, 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-01-01 00:00:00,False,
,https://photos.zillowstatic.com/fp/c74cf72d54bb59fbae44210e5495d2ef-p_e.jpg,True,/homedetails/326-NE-54th-St-Seattle-WA-98105/49143742_zpid/,FOR_RENT,House for rent,"$3,900/mo","326 NE 54th St, Seattle, WA 98105",,,,,"{'latitude': 47.668102, 'longitude': -122.32433}","{'type': 'TIME_ON_INFO', 'text': '40 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,3538816000,,unknown,['zillowRentalManager'],49143742,ForRent,For Rent,$3.9K,3.0,2.0,1220.0,"{'homeInfo': {'zpid': 49143742, 'streetAddress': '326 NE 54th St', 'zipcode': '98105', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.668102, 'longitude': -122.32433, 'price': 3900.0, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1220.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 816700, 'rentZestimate': 3812, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3900.0, 'timeOnZillow': 3538816000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 627000.0, 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-01-14 00:00:00,False,
,https://photos.zillowstatic.com/fp/7284f290e02f2dc983baf088279a4d7d-p_e.jpg,True,/homedetails/3901-2nd-Ave-NE-304-Seattle-WA-98105/2070600772_zpid/,FOR_RENT,Apartment for rent,"$1,850/mo","3901 2nd Ave NE #304, Seattle, WA 98105",,,,,"{'latitude': 47.65453, 'longitude': -122.32719}","{'type': 'TIME_ON_INFO', 'text': '28 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,2485716000,,unknown,['zillowRentalManager'],2070600772,ForRent,For Rent,$1.9K,1.0,1.0,612.0,"{'homeInfo': {'zpid': 2070600772, 'streetAddress': '3901 2nd Ave NE #304', 'zipcode': '98105', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.65453, 'longitude': -122.32719, 'price': 1850.0, 'datePriceChanged': 1733817600000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 612.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1630, 'listing_sub_type': {}, 'priceReduction': '$145 (Dec 10)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1850.0, 'priceChange': -145, 'timeOnZillow': 2485716000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 304', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,,False,
,https://photos.zillowstatic.com/fp/c6bc5f7d796d9f52bb32b0db282c3036-p_e.jpg,True,/homedetails/4602-Phinney-Ave-N-Seattle-WA-98103/49139423_zpid/,FOR_RENT,Townhouse for rent,"$4,000/mo","4602 Phinney Ave N, Seattle, WA 98103",,,,,"{'latitude': 47.662334, 'longitude': -122.35379}","{'type': 'TIME_ON_INFO', 'text': '40 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,3522761000,,unknown,['zillowRentalManager'],49139423,ForRent,For Rent,$4.0K,3.0,2.0,1420.0,"{'homeInfo': {'zpid': 49139423, 'streetAddress': '4602 Phinney Ave N', 'zipcode': '98103', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.662334, 'longitude': -122.35379, 'price': 4000.0, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1420.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 831900, 'rentZestimate': 3873, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 4000.0, 'timeOnZillow': 3522761000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 834000.0, 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-01-01 00:00:00,False,
,https://photos.zillowstatic.com/fp/f13a67b1b1dcd149f844f26bd548cad2-p_e.jpg,True,/homedetails/508-N-43rd-St-Seattle-WA-98103/48973275_zpid/,FOR_RENT,House for rent,"$3,950/mo","508 N 43rd St, Seattle, WA 98103",,,,,"{'latitude': 47.65918, 'longitude': -122.35161}","{'type': 'TIME_ON_INFO', 'text': '51 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,4472994000,,unknown,['zillowRentalManager'],48973275,ForRent,For Rent,$4.0K,2.0,1.0,1990.0,"{'homeInfo': {'zpid': 48973275, 'streetAddress': '508 N 43rd St', 'zipcode': '98103', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.65918, 'longitude': -122.35161, 'price': 3950.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 1990.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 982500, 'rentZestimate': 3193, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3950.0, 'timeOnZillow': 4472994000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 860000.0, 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-01-11 00:00:00,False,
,https://photos.zillowstatic.com/fp/7fbcdfde9694433d2b0e839ac5ff2cc1-p_e.jpg,True,/homedetails/807-N-49th-St-2-Seattle-WA-98103/2078964313_zpid/,FOR_RENT,Apartment for rent,"$1,650/mo","807 N 49th St #2, Seattle, WA 98103",,,,,"{'latitude': 47.66408, 'longitude': -122.34813}","{'type': 'TIME_ON_INFO', 'text': '53 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,4664401000,,unknown,['zillowRentalManager'],2078964313,ForRent,For Rent,$1.7K,1.0,1.0,530.0,"{'homeInfo': {'zpid': 2078964313, 'streetAddress': '807 N 49th St #2', 'zipcode': '98103', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.66408, 'longitude': -122.34813, 'price': 1650.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 530.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1616, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1650.0, 'timeOnZillow': 4664401000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 2', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,,False,
,https://photos.zillowstatic.com/fp/a26c0f9cb59f409ad6a93bd110dba02d-p_e.jpg,True,/homedetails/625-NW-48th-St-Seattle-WA-98107/48772162_zpid/,FOR_RENT,Apartment for rent,"$1,999/mo","625 NW 48th St, Seattle, WA 98107",,,,,"{'latitude': 47.663433, 'longitude': -122.3652}","{'type': 'TIME_ON_INFO', 'text': '12 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,1036868000,,unknown,['zillowRentalManager'],48772162,ForRent,For Rent,$2.0K,1.0,1.0,450.0,"{'homeInfo': {'zpid': 48772162, 'streetAddress': '625 NW 48th St', 'zipcode': '98107', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.663433, 'longitude': -122.3652, 'price': 1999.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 450.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 5853, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1999.0, 'timeOnZillow': 1036868000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1771000.0, 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-02-06 00:00:00,False,
,https://photos.zillowstatic.com/fp/24d8de9493c1229ea12438bf9f1c9e70-p_e.jpg,True,/homedetails/3938-Woodland-Park-Ave-N-B-Seattle-WA-98103/2054239578_zpid/,FOR_RENT,Apartment for rent,"$1,595/mo","3938 Woodland Park Ave N #B, Seattle, WA 98103",,,,,"{'latitude': 47.65525, 'longitude': -122.34432}","{'type': 'TIME_ON_INFO', 'text': '2 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,174704000,,unknown,['zillowRentalManager'],2054239578,ForRent,For Rent,$1.6K,1.0,1.0,850.0,"{'homeInfo': {'zpid': 2054239578, 'streetAddress': '3938 Woodland Park Ave N #B', 'zipcode': '98103', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.65525, 'longitude': -122.34432, 'price': 1595.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 850.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1595.0, 'timeOnZillow': 174704000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# B', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-02-01 00:00:00,False,
,https://photos.zillowstatic.com/fp/96cda8d358756390e16f4b1c5ad03d93-p_e.jpg,True,/homedetails/1909-N-43rd-St-Seattle-WA-98103/48919455_zpid/,FOR_RENT,House for rent,"$5,495/mo","1909 N 43rd St, Seattle, WA 98103",,,,,"{'latitude': 47.658974, 'longitude': -122.334496}","{'type': 'TIME_ON_INFO', 'text': '46 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,3995593000,,unknown,['zillowRentalManager'],48919455,ForRent,For Rent,$5.5K,4.0,3.0,2000.0,"{'homeInfo': {'zpid': 48919455, 'streetAddress': '1909 N 43rd St', 'zipcode': '98103', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.658974, 'longitude': -122.334496, 'price': 5495.0, 'bathrooms': 3.0, 'bedrooms': 4.0, 'livingArea': 2000.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 1160300, 'rentZestimate': 5064, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 5495.0, 'timeOnZillow': 3995593000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 912000.0, 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-01-01 00:00:00,False,
,https://photos.zillowstatic.com/fp/bc928eb641c8bda514c896ddaaa7ea6a-p_e.jpg,True,/homedetails/611-N-41st-St-APT-9-Seattle-WA-98103/2102424494_zpid/,FOR_RENT,Apartment for rent,"$1,645/mo","611 N 41st St APT 9, Seattle, WA 98103",,,,,"{'latitude': 47.656532, 'longitude': -122.35032}","{'type': 'TIME_ON_INFO', 'text': '9 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,782415000,,unknown,['zillowRentalManager'],2102424494,ForRent,For Rent,$1.6K,1.0,1.0,700.0,"{'homeInfo': {'zpid': 2102424494, 'streetAddress': '611 N 41st St APT 9', 'zipcode': '98103', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.656532, 'longitude': -122.35032, 'price': 1645.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 700.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1795, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1645.0, 'timeOnZillow': 782415000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 9', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-01-16 00:00:00,False,
,https://photos.zillowstatic.com/fp/088f776065a9a1d46d1d1e2310829f5f-p_e.jpg,True,/homedetails/3915-2nd-Ave-NW-308-Seattle-WA-98107/2066520076_zpid/,FOR_RENT,Apartment for rent,"$2,595/mo","3915 2nd Ave NW #308, Seattle, WA 98107",,,,,"{'latitude': 47.6546, 'longitude': -122.326836}","{'type': 'TIME_ON_INFO', 'text': '28 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,2485432000,,unknown,['zillowRentalManager'],2066520076,ForRent,For Rent,$2.6K,2.0,2.0,813.0,"{'homeInfo': {'zpid': 2066520076, 'streetAddress': '3915 2nd Ave NW #308', 'zipcode': '98107', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.6546, 'longitude': -122.326836, 'price': 2595.0, 'datePriceChanged': 1733817600000, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 813.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2706, 'listing_sub_type': {}, 'priceReduction': '$100 (Dec 10)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2595.0, 'priceChange': -100, 'timeOnZillow': 2485432000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 308', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,,False,
,https://photos.zillowstatic.com/fp/f8958f61d678ab1fe8b54683a3f577f8-p_e.jpg,True,/homedetails/515-NW-Bright-St-B-Seattle-WA-98107/2088878596_zpid/,FOR_RENT,Apartment for rent,"$2,200/mo","515 NW Bright St #B, Seattle, WA 98107",,,,,"{'latitude': 47.659657, 'longitude': -122.36365}","{'type': 'TIME_ON_INFO', 'text': '33 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,2852814000,,unknown,['zillowRentalManager'],2088878596,ForRent,For Rent,$2.2K,2.0,1.0,1040.0,"{'homeInfo': {'zpid': 2088878596, 'streetAddress': '515 NW Bright St #B', 'zipcode': '98107', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.659657, 'longitude': -122.36365, 'price': 2200.0, 'datePriceChanged': 1736236800000, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 1040.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2447, 'listing_sub_type': {}, 'priceReduction': '$100 (Jan 7)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2200.0, 'priceChange': -100, 'timeOnZillow': 2852814000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# B', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-01-15 00:00:00,False,
