Dist,providerListingId,imgSrc,hasImage,detailUrl,statusType,statusText,address,addressStreet,addressCity,addressState,addressZipcode,units,latLong,buildingName,isBuilding,canSaveBuilding,isFeaturedListing,isShowcaseListing,availabilityCount,isInstantTourEnabled,isContactable,rawHomeStatusCd,countryCurrency,price,unformattedPrice,isUndisclosedAddress,beds,baths,area,isZillowOwned,hdpData,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,hasVideo,isHomeRec,hasAdditionalAttributions,availabilityDate,zestimate,latitude,longitude,crime_cnt_2b,safety_pr
0. SLU,2jgprez0smv20,https://photos.zillowstatic.com/fp/f0e0c9128fdddda43a0b2f30d5ee3b1b-p_e.jpg,True,https://www.zillow.com/apartments/seattle-wa/capitol-hill-park/5XnzZJ/,FOR_RENT,Apartment for rent,"Capitol Hill Park, 311 Bellevue Ave E APT 502, Seattle, WA 98102",311 Bellevue Ave E APT 502,Seattle,WA,98102,,"{'latitude': 47.62129, 'longitude': -122.32696}",,,,True,False,,,,ForRent,$,3195,3195.0,False,2.0,2.0,1116.0,False,"{'homeInfo': {'zpid': 2101080229, 'streetAddress': '311 Bellevue Ave E APT 502', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.62129, 'longitude': -122.32696, 'price': 3195.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1116.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 87, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 3039, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3195.0, 'timeOnZillow': 7589984000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 502', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,,,47.62129,-122.32696,13,3.957597173144876
0. SLU,c96afj19sxrh,https://photos.zillowstatic.com/fp/75c0adc63492d96f7e80c21bb8345d97-p_e.jpg,True,https://www.zillow.com/apartments/seattle-wa/mercerview-apartments/5XjQKV/,FOR_RENT,Apartment for rent,"MercerView Apartments, 1200 Mercer St APT 104, Seattle, WA 98109",1200 Mercer St APT 104,Seattle,WA,98109,,"{'latitude': 47.62445, 'longitude': -122.33268}",,,,True,False,,,,ForRent,$,2135,2135.0,False,1.0,1.0,864.0,False,"{'homeInfo': {'zpid': 2079241136, 'streetAddress': '1200 Mercer St APT 104', 'zipcode': '98109', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.62445, 'longitude': -122.33268, 'price': 2135.0, 'datePriceChanged': 1736409600000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 864.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 29, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2665, 'listing_sub_type': {}, 'priceReduction': '$60 (Jan 9)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2135.0, 'priceChange': -60, 'timeOnZillow': 2568409000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 104', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,,,47.62445,-122.33268,5,50.918727915194346
0. SLU,3uwbw9kjp0s0u,https://photos.zillowstatic.com/fp/36878d82f2494a4103fe3a57a63e59bd-p_e.jpg,True,https://www.zillow.com/apartments/seattle-wa/dakar/5ZwxNS/,FOR_RENT,Apartment for rent,"Dakar, 520 Summit Ave E #101, Seattle, WA 98102",520 Summit Ave E #101,Seattle,WA,98102,,"{'latitude': 47.62392, 'longitude': -122.32495}",,,,True,False,,,,ForRent,$,1495,1495.0,False,1.0,1.0,650.0,False,"{'homeInfo': {'zpid': 439750130, 'streetAddress': '520 Summit Ave E #101', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.62392, 'longitude': -122.32495, 'price': 1495.0, 'datePriceChanged': 1727852400000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 650.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 149, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'priceReduction': '', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1495.0, 'priceChange': -40, 'timeOnZillow': 12935302000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 101', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,,,47.62392,-122.32495,10,12.402826855123678
0. SLU,453whg6e2g3wq,https://photos.zillowstatic.com/fp/41c17c1594abb6391d473098f8d6f62e-p_e.jpg,True,https://www.zillow.com/apartments/seattle-wa/mercer-vista-apartments/5XrCx5/,FOR_RENT,Apartment for rent,"Mercer Vista Apartments, 401 E Mercer St APT 102, Seattle, WA 98102",401 E Mercer St APT 102,Seattle,WA,98102,,"{'latitude': 47.6242, 'longitude': -122.32632}",,,,True,False,,,,ForRent,$,1550,1550.0,False,1.0,1.0,560.0,False,"{'homeInfo': {'zpid': 2078583781, 'streetAddress': '401 E Mercer St APT 102', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.6242, 'longitude': -122.32632, 'price': 1550.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 560.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 3, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1638, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1550.0, 'timeOnZillow': 277661000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 102', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,2025-03-15 00:00:00,,47.6242,-122.32632,14,2.8268551236749033
0. SLU,30ycqn619mxgf,https://photos.zillowstatic.com/fp/3179f8a81257c950e92110036ce569ed-p_e.jpg,True,https://www.zillow.com/apartments/seattle-wa/bell-view-apartments/9VWLxR/,FOR_RENT,Apartment for rent,"Bell View Apartments, 736 Bellevue Pl E #202, Seattle, WA 98102",736 Bellevue Pl E #202,Seattle,WA,98102,,"{'latitude': 47.62611, 'longitude': -122.32767}",,,,True,False,,,,ForRent,$,2695,2695.0,False,2.0,1.0,830.0,False,"{'homeInfo': {'zpid': 2073198289, 'streetAddress': '736 Bellevue Pl E #202', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.62611, 'longitude': -122.32767, 'price': 2695.0, 'datePriceChanged': 1736928000000, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 830.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 65, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2245, 'listing_sub_type': {}, 'priceReduction': '$50 (Jan 15)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2695.0, 'priceChange': -50, 'timeOnZillow': 5701750000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 202', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,2025-01-11 00:00:00,,47.62611,-122.32767,2,86.57243816254417
0. SLU,szafurv9j6y2,https://photos.zillowstatic.com/fp/40bb12c8dc216b0bd55cae1efcd3af7c-p_e.jpg,True,https://www.zillow.com/apartments/seattle-wa/1611-on-lake-union/5XjMv4/,FOR_RENT,Apartment for rent,"1611 on Lake Union, 1611 8th Ave N #203, Seattle, WA 98109",1611 8th Ave N #203,Seattle,WA,98109,,"{'latitude': 47.63341, 'longitude': -122.341446}",,,,True,False,,,,ForRent,$,2927,2927.0,False,2.0,2.0,853.0,False,"{'homeInfo': {'zpid': 2079971877, 'streetAddress': '1611 8th Ave N #203', 'zipcode': '98109', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.63341, 'longitude': -122.341446, 'price': 2927.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 853.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 86, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2771, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2927.0, 'timeOnZillow': 7453544000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 203', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,2025-02-28 00:00:00,,47.63341,-122.341446,8,23.356890459363953
0. SLU,h1hfrpvqaahq,https://photos.zillowstatic.com/fp/6dbb2d50c12f49de0ffaa56b6b3b663d-p_e.jpg,True,https://www.zillow.com/apartments/seattle-wa/shoresmith/9P5w9v/,FOR_RENT,Apartment for rent,"Shoresmith, 1170 Republican St #506, Seattle, WA 98109",1170 Republican St #506,Seattle,WA,98109,,"{'latitude': 47.62327, 'longitude': -122.333374}",,,,True,False,,,,ForRent,$,2640,2640.0,False,1.0,1.0,698.0,False,"{'homeInfo': {'zpid': 2068538465, 'streetAddress': '1170 Republican St #506', 'zipcode': '98109', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.62327, 'longitude': -122.333374, 'price': 2640.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 698.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 31, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2947, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2640.0, 'timeOnZillow': 2706498000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 506', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,2025-01-08 00:00:00,,47.62327,-122.333374,6,39.46996466431095
0. SLU,rm16fza93na6,https://photos.zillowstatic.com/fp/09c9ec858e8091887f63fba412971a11-p_e.jpg,True,https://www.zillow.com/apartments/seattle-wa/boxcar-south-lake-union/5XrCCB/,FOR_RENT,Apartment for rent,"Boxcar South Lake Union, 975 John St #408, Seattle, WA 98109",975 John St #408,Seattle,WA,98109,,"{'latitude': 47.619514, 'longitude': -122.33754}",,,,True,False,,,,ForRent,$,1926,1926.0,False,1.0,1.0,577.0,False,"{'homeInfo': {'zpid': 2076747709, 'streetAddress': '975 John St #408', 'zipcode': '98109', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.619514, 'longitude': -122.33754, 'price': 1926.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 577.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 107, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2298, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1926.0, 'timeOnZillow': 9277091000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 408', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,,,47.619514,-122.33754,6,39.46996466431095
0. SLU,4c2qgrzdvg86r,https://photos.zillowstatic.com/fp/0a2c13492ff7509b0ed63a79fa31c1a9-p_e.jpg,True,https://www.zillow.com/apartments/seattle-wa/belroy/5XjVQx/,FOR_RENT,Apartment for rent,"Belroy, 703 Bellevue Ave E #601, Seattle, WA 98102",703 Bellevue Ave E #601,Seattle,WA,98102,,"{'latitude': 47.625244, 'longitude': -122.326866}",,,,True,False,,,,ForRent,$,3295,3295.0,False,1.0,1.0,848.0,False,"{'homeInfo': {'zpid': 2063228899, 'streetAddress': '703 Bellevue Ave E #601', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.625244, 'longitude': -122.326866, 'price': 3295.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 848.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 14, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2119, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3295.0, 'timeOnZillow': 1292342000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 601', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,2025-02-15 00:00:00,,47.625244,-122.326866,8,23.356890459363953
0. SLU,6yy8dwh2jyk7,https://photos.zillowstatic.com/fp/02a5d0c9cf37708dfa3667a75c1f989c-p_e.jpg,True,https://www.zillow.com/apartments/seattle-wa/summit-view/5jF2ny/,FOR_RENT,Apartment for rent,"Summit View, 745 Summit Ave E APT 205, Seattle, WA 98102",745 Summit Ave E APT 205,Seattle,WA,98102,,"{'latitude': 47.626427, 'longitude': -122.325714}",,,,True,False,,,,ForRent,$,1800,1800.0,False,1.0,1.0,640.0,False,"{'homeInfo': {'zpid': 2091750195, 'streetAddress': '745 Summit Ave E APT 205', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.626427, 'longitude': -122.325714, 'price': 1800.0, 'datePriceChanged': 1730271600000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 640.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 133, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1808, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1800.0, 'priceChange': 105, 'timeOnZillow': 11517774000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 205', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,,,47.626427,-122.325714,7,29.89399293286219
0. SLU,1q9x0qxbsry38,https://photos.zillowstatic.com/fp/ab239121e0f2018fd1489f723d78e06e-p_e.jpg,True,https://www.zillow.com/apartments/seattle-wa/carlyle-apartments-capitol-hill-seattle/5hY5C7/,FOR_RENT,Apartment for rent,"Carlyle Apartments, Capitol Hill Seattle, 320 Summit Ave E APT 4, Seattle, WA 98102",320 Summit Ave E APT 4,Seattle,WA,98102,,"{'latitude': 47.62151, 'longitude': -122.32502}",,,,True,False,,,,ForRent,$,1695,1695.0,False,1.0,1.0,600.0,False,"{'homeInfo': {'zpid': 2085306009, 'streetAddress': '320 Summit Ave E APT 4', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.62151, 'longitude': -122.32502, 'price': 1695.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 600.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 15, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1653, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1695.0, 'timeOnZillow': 1353112000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 4', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,2025-01-09 00:00:00,,47.62151,-122.32502,8,23.356890459363953
0. SLU,20t3mvkn0ktcx,https://photos.zillowstatic.com/fp/1bacc2fdf702c6f9b63d5b0c37367a80-p_e.jpg,True,https://www.zillow.com/apartments/seattle-wa/summit-apartments/5XjHx6/,FOR_RENT,Apartment for rent,"Summit Apartments, 733 Summit Ave E APT 110, Seattle, WA 98102",733 Summit Ave E APT 110,Seattle,WA,98102,,"{'latitude': 47.62591, 'longitude': -122.32581}",,,,True,False,,,,ForRent,$,1575,1575.0,False,1.0,1.0,560.0,False,"{'homeInfo': {'zpid': 2061871701, 'streetAddress': '733 Summit Ave E APT 110', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.62591, 'longitude': -122.32581, 'price': 1575.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 560.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 49, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1653, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1575.0, 'timeOnZillow': 4253136000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 110', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,,,47.62591,-122.32581,8,23.356890459363953
0. SLU,25espdb5wkrde,https://photos.zillowstatic.com/fp/3807739c0a0c86fc08a8abb2e6a89190-p_e.jpg,True,https://www.zillow.com/apartments/seattle-wa/sealth-vista/5bFT6S/,FOR_RENT,Apartment for rent,"Sealth Vista, 203 Belmont Ave E, Seattle, WA 98102",203 Belmont Ave E #1B-1BA-400SQFT,Seattle,WA,98102,,"{'latitude': 47.61985, 'longitude': -122.32438}",,,,True,False,,,,ForRent,$,1695,1695.0,False,1.0,1.0,475.0,False,"{'homeInfo': {'zpid': 443219908, 'streetAddress': '203 Belmont Ave E #1B-1BA-400SQFT', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.61985, 'longitude': -122.32438, 'price': 1695.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 475.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 47, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1695.0, 'timeOnZillow': 4064801000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 1B-1Ba-400Sqft', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,,,47.61985,-122.32438,6,39.46996466431095
0. SLU,4xu7m9m10k8pn,https://photos.zillowstatic.com/fp/a068db04dd23819a1fc5a422a47100d5-p_e.jpg,True,https://www.zillow.com/apartments/seattle-wa/thunderbird-apartments/5jDzp7/,FOR_RENT,Apartment for rent,"Thunderbird Apartments, 315 Belmont Ave E APT 103, Seattle, WA 98102",315 Belmont Ave E APT 103,Seattle,WA,98102,,"{'latitude': 47.62131, 'longitude': -122.32442}",,,,True,False,,,,ForRent,$,2245,2245.0,False,1.0,1.0,625.0,False,"{'homeInfo': {'zpid': 2098967807, 'streetAddress': '315 Belmont Ave E APT 103', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.62131, 'longitude': -122.32442, 'price': 2245.0, 'datePriceChanged': 1732262400000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 625.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 81, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1665, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2245.0, 'priceChange': 50, 'timeOnZillow': 7044224000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 103', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,,,47.62131,-122.32442,7,29.89399293286219
0. SLU,pq11yxty2jnq,https://photos.zillowstatic.com/fp/25f78b5b8bd341297c754f8ca0f0c456-p_e.jpg,True,/apartments/seattle-wa/juxt/62yDRv/,FOR_RENT,JUXT,"810 Dexter Ave N, Seattle, WA",810 Dexter Ave  N  Apt 110,Seattle,WA,98109,"[{'price': '$2,205+', 'beds': '1', 'roomForRent': False}, {'price': '$3,010+', 'beds': '2', 'roomForRent': False}]","{'latitude': 47.626713, 'longitude': -122.34167}",JUXT,True,True,True,False,20.0,True,True,,,3010,,,2.0,,,,,,,,,,,,,,,47.626713,-122.34167,5,50.918727915194346
0. SLU,5017fd2395rh6,https://photos.zillowstatic.com/fp/9450c77d580d4bd4e51a38acb139b1ad-p_e.jpg,True,/apartments/seattle-wa/neptune-slu-apartments-seattle/5XjRLP/,FOR_RENT,Neptune SLU Apartments Seattle,"912 Dexter Ave N, Seattle, WA",912 Dexter Ave  N  # L213,Seattle,WA,98109,"[{'price': '$2,345+', 'beds': '1', 'roomForRent': False}, {'price': '$3,780+', 'beds': '2', 'roomForRent': False}]","{'latitude': 47.62766, 'longitude': -122.3417}",Neptune SLU Apartments Seattle,True,True,True,False,14.0,False,True,,,3780,,,2.0,,,,,,,,,,,,,,,47.62766,-122.3417,6,39.46996466431095
0. SLU,2rd5dvj4bpgjv,https://photos.zillowstatic.com/fp/701890c72026790d370efb289d6f4fb8-p_e.jpg,True,/apartments/seattle-wa/fox-and-finch/9VWkbJ/,FOR_RENT,Fox and Finch,"525 Boren Ave N, Seattle, WA",525 Boren Ave  N  Apt 208,Seattle,WA,98109,"[{'price': '$2,275+', 'beds': '1', 'roomForRent': False}, {'price': '$2,975+', 'beds': '2', 'roomForRent': False}]","{'latitude': 47.62372, 'longitude': -122.336}",Fox and Finch,True,True,True,False,2.0,False,True,,,2975,,,2.0,,,,,,,,,,,,,,,47.62372,-122.336,2,86.57243816254417
0. SLU,1b8n770akbvz0,https://photos.zillowstatic.com/fp/40d5811837a9cad2c0853ba92d535b94-p_e.jpg,True,/b/1744-dexter-ave-n-seattle-wa-5XkPsj/,FOR_RENT,01) 1744 Dexter,"1744 Dexter Ave N, Seattle, WA",1744 Dexter Ave  N  # 5,Seattle,WA,98109,"[{'price': '$2,395+', 'beds': '2', 'roomForRent': False}]","{'latitude': 47.635227, 'longitude': -122.3417}",01) 1744 Dexter,True,True,True,False,2.0,False,True,,,2395,,,2.0,,,,,,,,,,,,,,,47.635227,-122.3417,5,50.918727915194346
0. SLU,39pp1s19mzvau,https://photos.zillowstatic.com/fp/f383dc309c3bd2f952ddbda5fef3ba6f-p_e.jpg,True,/b/1816-eastlake-ave-e-seattle-wa-9VWKJ4/,FOR_RENT,For Rent,"1816 Eastlake Ave E, Seattle, WA",1816 Eastlake Ave  E  # 202,Seattle,WA,98102,"[{'price': '$1,750+', 'beds': '1', 'roomForRent': False}]","{'latitude': 47.63541, 'longitude': -122.32518}",,True,False,True,False,2.0,False,False,,,1750,,,1.0,,,,,,,,,,,,,,,47.63541,-122.32518,3,74.59363957597174
0. SLU,neypg90jqjn8,https://photos.zillowstatic.com/fp/85d408f56f3beb80bcd17973f2d06571-p_e.jpg,True,/apartments/seattle-wa/glengarry/5jDzp6/,FOR_RENT,Glengarry,"309 Belmont Ave E, Seattle, WA",309 Belmont Ave  E  # 202,Seattle,WA,98102,"[{'price': '$2,300+', 'beds': '2', 'roomForRent': False}]","{'latitude': 47.621166, 'longitude': -122.32439}",Glengarry,True,True,True,False,2.0,False,True,,,2300,,,2.0,,,,,,,,,,,,,,,47.621166,-122.32439,7,29.89399293286219
0. SLU,42njmfpfhn94p,https://photos.zillowstatic.com/fp/321ceac7e7955587c85d3b79666358f6-p_e.jpg,True,/b/1018-taylor-ave-n-seattle-wa-5cZPc3/,FOR_RENT,For Rent,"1018 Taylor Ave N, Seattle, WA",1018 Taylor Ave N  Apt A,Seattle,WA,98109,"[{'price': '$4,395+', 'beds': '3', 'roomForRent': False}]","{'latitude': 47.62854, 'longitude': -122.34586}",,True,False,True,False,2.0,False,False,,,4395,,,3.0,,,,,,,,,,,,,,,47.62854,-122.34586,11,7.738515901060069
0. SLU,rtf5egw98r4f,https://photos.zillowstatic.com/fp/5657ffa92d47a7fd16dab6fbdd6d76b9-p_e.jpg,True,/b/566-prospect-st-seattle-wa-5XknqP/,FOR_RENT,For Rent,"566 Prospect St, Seattle, WA",566 Prospect St Apt 109,Seattle,WA,98109,"[{'price': '$1,895+', 'beds': '1', 'roomForRent': False}]","{'latitude': 47.629177, 'longitude': -122.345314}",,True,False,True,False,2.0,False,False,,,1895,,,1.0,,,,,,,,,,,,,,,47.629177,-122.345314,8,23.356890459363953
